,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
1746,17628,MOLDTECH-BL,MOLDTECH,,-1.000000,1,,NSE,5.000000
1747,3576,696AP36-SG,696AP36,,-1.000000,100,,NSE,1.000000
1748,333,VALIANTORG-BL,VALIANTORG,,-1.000000,1,,NSE,5.000000
1749,14590,VELS-SM,VELS,,-1.000000,1200,,NSE,5.000000
1750,22412,664RJ30-SG,664RJ30,,-1.000000,100,,NSE,1.000000
1751,11881,782NL32A-SG,782NL32A,,-1.000000,100,,NSE,1.000000
1752,2916,686JH36-SG,686JH36,,-1.000000,100,,NSE,1.000000
1753,10854,762BR32-SG,762BR32,,-1.000000,100,,NSE,1.000000
1754,3496,TIRUMALCHM-EQ,TIRUMALCHM,,-1.000000,1,,NSE,5.000000
1755,21253,AXISNIFTY-BL,AXISNIFTY,,-1.000000,1,,NSE,1.000000
1756,13941,PRAENG-EQ,PRAENG,,-1.000000,1,,NSE,5.000000
1757,22125,719TN30-SG,719TN30,,-1.000000,100,,NSE,1.000000
1758,4431,GS220831C-GS,GS220831C,,-1.000000,100,,NSE,1.000000
1759,9852,NAVIFIN-N4,NAVIFIN,,-1.000000,1,,NSE,1.000000
1760,12989,BAHETI-SM,BAHETI,,-1.000000,1500,,NSE,5.000000
1761,3918,NATCOPHARM-EQ,NATCOPHARM,,-1.000000,1,,NSE,5.000000
1762,2963,SAIL-EQ,SAIL,,-1.000000,1,,NSE,5.000000
1763,2303,HAL-EQ,HAL,,-1.000000,1,,NSE,5.000000
1764,8091,DALBHARAT-BL,DALBHARAT,,-1.000000,1,,NSE,5.000000
1765,17248,SGBNOV23-GB,SGBNOV23,,-1.000000,1,,NSE,1.000000
1766,15253,IBUCCREDIT-NZ,IBUCCREDIT,,-1.000000,1,,NSE,1.000000
1767,540,SGBNOV25IX-GB,SGBNOV25IX,,-1.000000,1,,NSE,1.000000
1768,7512,703AS31-SG,703AS31,,-1.000000,100,,NSE,1.000000
1769,5236,714AP41-SG,714AP41,,-1.000000,100,,NSE,1.000000
1770,13237,767WB37-SG,767WB37,,-1.000000,100,,NSE,1.000000
1771,11948,ANZEN-BL,ANZEN,,-1.000000,1,,NSE,1.000000
1772,11612,PHANTOMFX-SM,PHANTOMFX,,-1.000000,600,,NSE,5.000000
1773,99926040,Nifty100 Liq 15,NIFTY100 LIQ 15,,0.000000,1,AMXIDX,NSE,0.000000
1774,14559,766MP48-SG,766MP48,,-1.000000,100,,NSE,1.000000
1775,11770,78KL45-SG,78KL45,,-1.000000,100,,NSE,1.000000
1776,14442,775UP38-SG,775UP38,,-1.000000,100,,NSE,1.000000
1777,17187,CYIENTDLM-EQ,CYIENTDLM,,-1.000000,1,,NSE,5.000000
1778,7911,748WB37-SG,748WB37,,-1.000000,100,,NSE,1.000000
1779,17971,SBICARD-EQ,SBICARD,,-1.000000,1,,NSE,5.000000
1780,3821,ZODIACLOTH-EQ,ZODIACLOTH,,-1.000000,1,,NSE,5.000000
1781,3713,684RJ31-SG,684RJ31,,-1.000000,100,,NSE,1.000000
1782,2227,70TS51-SG,70TS51,,-1.000000,100,,NSE,1.000000
1783,20311,718AS29-SG,718AS29,,-1.000000,100,,NSE,1.000000
1784,11659,WESTLIFE-BL,WESTLIFE,,-1.000000,1,,NSE,5.000000
1785,11702,PATELENG-BE,PATELENG,,-1.000000,1,,NSE,5.000000
1786,22087,703UP30-SG,703UP30,,-1.000000,100,,NSE,1.000000
1787,15191,BGRENERGY-BL,BGRENERGY,,-1.000000,1,,NSE,5.000000
1788,14278,ORIENTBELL-EQ,ORIENTBELL,,-1.000000,1,,NSE,5.000000
1789,12899,XPROINDIA-BL,XPROINDIA,,-1.000000,1,,NSE,5.000000
1790,12546,KOTAKBANK-BL,KOTAKBANK,,-1.000000,1,,NSE,5.000000
1791,20154,69KA30-SG,69KA30,,-1.000000,100,,NSE,1.000000
1792,13031,DHARMAJ-BL,DHARMAJ,,-1.000000,1,,NSE,5.000000
1793,8820,SONAMCLOCK-BL,SONAMCLOCK,,-1.000000,1,,NSE,5.000000
1794,16681,364D060624-TB,364D060624,,-1.000000,100,,NSE,1.000000
1795,10927,364D070923-TB,364D070923,,-1.000000,100,,NSE,1.000000
1796,12752,SHREECEM-BL,SHREECEM,,-1.000000,1,,NSE,5.000000
1797,2264,708UP31-SG,708UP31,,-1.000000,100,,NSE,1.000000
1798,6866,601GS2028-GS,601GS2028,,-1.000000,1,,NSE,1.000000
1799,19265,BLISSGVS-EQ,BLISSGVS,,-1.000000,1,,NSE,5.000000
1800,12503,JAICORPLTD-BL,JAICORPLTD,,-1.000000,1,,NSE,5.000000
1801,206,ASHIMASYN-EQ,ASHIMASYN,,-1.000000,1,,NSE,5.000000
1802,20772,715AP31-SG,715AP31,,-1.000000,100,,NSE,1.000000
1803,24234,OMINFRAL-BL,OMINFRAL,,-1.000000,1,,NSE,5.000000
1804,380,BBTC-EQ,BBTC,,-1.000000,1,,NSE,5.000000
1805,11273,749GJ26-SG,749GJ26,,-1.000000,100,,NSE,1.000000
1806,3703,VIPIND-EQ,VIPIND,,-1.000000,1,,NSE,5.000000
1807,6571,LAXMICOT-BL,LAXMICOT,,-1.000000,1,,NSE,5.000000
1808,20910,A2ZINFRA-BE,A2ZINFRA,,-1.000000,1,,NSE,5.000000
1809,25190,TECHIN-EQ,TECHIN,,-1.000000,1,,NSE,5.000000
1810,7074,MAHKTECH-EQ,MAHKTECH,,-1.000000,1,,NSE,1.000000
1811,12099,KHAITANLTD-BL,KHAITANLTD,,-1.000000,1,,NSE,5.000000
1812,13868,AARTIPHARM-EQ,AARTIPHARM,,-1.000000,1,,NSE,5.000000
1813,19534,BAJAJCON-BL,BAJAJCON,,-1.000000,1,,NSE,5.000000
1814,12497,ITI-BL,ITI,,-1.000000,1,,NSE,5.000000
1815,12487,CYIENT-BL,CYIENT,,-1.000000,1,,NSE,5.000000
1816,13375,763KL32-SG,763KL32,,-1.000000,100,,NSE,1.000000
1817,15380,MANKIND-EQ,MANKIND,,-1.000000,1,,NSE,5.000000
1818,12317,CUB-BL,CUB,,-1.000000,1,,NSE,5.000000
1819,3392,69JK33-SG,69JK33,,-1.000000,100,,NSE,1.000000
1820,13691,GATI-BL,GATI,,-1.000000,1,,NSE,5.000000
1821,7513,70GA31A-SG,70GA31A,,-1.000000,100,,NSE,1.000000
1822,6317,663HR28-SG,663HR28,,-1.000000,100,,NSE,1.000000
1823,11559,HDFC1359DD-MF,HDFC1359DD,,-1.000000,1,,NSE,1.000000
1824,25181,TDPOWERSYS-BL,TDPOWERSYS,,-1.000000,1,,NSE,5.000000
1825,29877,VIVIDHA-EQ,VIVIDHA,,-1.000000,1,,NSE,5.000000
1826,17025,MAWANASUG-BL,MAWANASUG,,-1.000000,1,,NSE,5.000000
1827,29556,BSLIFQPIDG-MF,BSLIFQPIDG,,-1.000000,1,,NSE,1.000000
1828,6000,692UP31-SG,692UP31,,-1.000000,100,,NSE,1.000000
1829,840,651HP30-SG,651HP30,,-1.000000,100,,NSE,1.000000
1830,3724,VSTIND-EQ,VSTIND,,-1.000000,1,,NSE,5.000000
1831,3244,678JK33-SG,678JK33,,-1.000000,100,,NSE,1.000000
1832,30393,ICICINF100-BL,ICICINF100,,-1.000000,1,,NSE,1.000000
1833,3726,665WB28-SG,665WB28,,-1.000000,100,,NSE,1.000000
1834,6686,DRSDILIP-SM,DRSDILIP,,-1.000000,1600,,NSE,5.000000
1835,13968,768HR33-SG,768HR33,,-1.000000,100,,NSE,1.000000
1836,1181,GODFRYPHLP-EQ,GODFRYPHLP,,-1.000000,1,,NSE,5.000000
1837,13087,KOTAKSILVE-BL,KOTAKSILVE,,-1.000000,1,,NSE,1.000000
1838,12053,BHARATRAS-BL,BHARATRAS,,-1.000000,1,,NSE,5.000000
1839,15245,IBUCCREDIT-NW,IBUCCREDIT,,-1.000000,1,,NSE,1.000000
1840,13950,KOTAKLIQ-EQ,KOTAKLIQ,,-1.000000,1,,NSE,1.000000
1841,2021,663HP31-SG,663HP31,,-1.000000,100,,NSE,1.000000
1842,11339,IBULHSGFIN-Z3,IBULHSGFIN,,-1.000000,1,,NSE,1.000000
1843,17997,PGIMCSR3D-MF,PGIMCSR3D,,-1.000000,1,,NSE,1.000000
1844,17672,744JK53-SG,744JK53,,-1.000000,100,,NSE,1.000000
1845,22190,699TS28-SG,699TS28,,-1.000000,100,,NSE,1.000000
1846,5174,699UP31A-SG,699UP31A,,-1.000000,100,,NSE,1.000000
1847,3418,INDIGRID-NA,INDIGRID,,-1.000000,1,,NSE,1.000000
1848,14248,TVSSRICHAK-BL,TVSSRICHAK,,-1.000000,1,,NSE,5.000000
1849,16722,ALMONDZ-BL,ALMONDZ,,-1.000000,1,,NSE,5.000000
1850,12558,LICHSGFIN-BL,LICHSGFIN,,-1.000000,1,,NSE,5.000000
1851,21623,APEX-EQ,APEX,,-1.000000,1,,NSE,5.000000
1852,17403,NHPC-BL,NHPC,,-1.000000,1,,NSE,5.000000
1853,22082,726UP29-SG,726UP29,,-1.000000,100,,NSE,1.000000
1854,17986,PGIMCSA2D-MF,PGIMCSA2D,,-1.000000,1,,NSE,1.000000
1855,7677,IMAGICAA-BL,IMAGICAA,,-1.000000,1,,NSE,5.000000
1856,5039,702WB31-SG,702WB31,,-1.000000,100,,NSE,1.000000
1857,18093,BPF02IQR-MF,BPF02IQR,,-1.000000,1,,NSE,1.000000
1858,4820,RMCL-BZ,RMCL,,-1.000000,1,,NSE,5.000000
1859,29012,SUNCLAYLTD-BL,SUNCLAYLTD,,-1.000000,1,,NSE,5.000000
1860,11239,NSIL-EQ,NSIL,,-1.000000,1,,NSE,5.000000
1861,20321,SHANKARA-EQ,SHANKARA,,-1.000000,1,,NSE,5.000000
1862,9553,PRUDENT-EQ,PRUDENT,,-1.000000,1,,NSE,5.000000
1863,13359,KFINTECH-EQ,KFINTECH,,-1.000000,1,,NSE,5.000000
1864,10717,TIMESGTY-EQ,TIMESGTY,,-1.000000,1,,NSE,5.000000
1865,18116,ELECTCAST-W1,ELECTCAST,,-1.000000,33340,,NSE,5.000000
1866,31965,NHBTF2014-N1,NHBTF2014,,-1.000000,1,,NSE,1.000000
1867,10358,DGCONTENT-BE,DGCONTENT,,-1.000000,1,,NSE,5.000000
1868,317,BAJFINANCE-EQ,BAJFINANCE,,-1.000000,1,,NSE,5.000000
1869,12042,AARTIDRUGS-BL,AARTIDRUGS,,-1.000000,1,,NSE,5.000000
1870,16682,PTCIL-EQ,PTCIL,,-1.000000,1,,NSE,5.000000
1871,13823,RUCHIRA-BL,RUCHIRA,,-1.000000,1,,NSE,5.000000
1872,21909,65KL27-SG,65KL27,,-1.000000,100,,NSE,1.000000
1873,22080,667RJ50-SG,667RJ50,,-1.000000,100,,NSE,1.000000
1874,10350,CSLFINANCE-EQ,CSLFINANCE,,-1.000000,1,,NSE,5.000000
1875,9087,PIXTRANS-EQ,PIXTRANS,,-1.000000,1,,NSE,5.000000
1876,9385,PNCINFRA-EQ,PNCINFRA,,-1.000000,1,,NSE,5.000000
1877,13095,EKC-BL,EKC,,-1.000000,1,,NSE,5.000000
1878,9773,78AP31-SG,78AP31,,-1.000000,100,,NSE,1.000000
1879,11319,LICNETFN50-EQ,LICNETFN50,,-1.000000,1,,NSE,1.000000
1880,29553,ICICINIFTY-EQ,ICICINIFTY,,-1.000000,1,,NSE,1.000000
1881,16286,EBBETF0430-BL,EBBETF0430,,-1.000000,1,,NSE,1.000000
1882,17937,BEARDSELL-BE,BEARDSELL,,-1.000000,1,,NSE,5.000000
1883,24058,UTFIAIPRPI-MF,UTFIAIPRPI,,-1.000000,1,,NSE,1.000000
1884,1378,668AP33-SG,668AP33,,-1.000000,100,,NSE,1.000000
1885,3758,70AP38-SG,70AP38,,-1.000000,100,,NSE,1.000000
1886,14975,KSCL-BL,KSCL,,-1.000000,1,,NSE,5.000000
1887,31479,ORBTEXP-BE,ORBTEXP,,-1.000000,1,,NSE,5.000000
1888,15168,IRFC-NO,IRFC,,-1.000000,1,,NSE,1.000000
1889,17053,HMAAGRO-EQ,HMAAGRO,,-1.000000,1,,NSE,5.000000
1890,10786,NOIDATOLL-EQ,NOIDATOLL,,-1.000000,1,,NSE,5.000000
1891,7927,AGSTRA-EQ,AGSTRA,,-1.000000,1,,NSE,5.000000
1892,11550,HDFCLOWVOL-BL,HDFCLOWVOL,,-1.000000,1,,NSE,1.000000
1893,12550,KRBL-BL,KRBL,,-1.000000,1,,NSE,5.000000
1894,7165,MICEL-BE,MICEL,,-1.000000,1,,NSE,5.000000
1895,17440,NETWEB-BL,NETWEB,,-1.000000,1,,NSE,5.000000
1896,5247,AAREYDRUGS-BL,AAREYDRUGS,,-1.000000,1,,NSE,5.000000
1897,4131,GS200325C-GS,GS200325C,,-1.000000,100,,NSE,1.000000
1898,10213,796WB37-SG,796WB37,,-1.000000,100,,NSE,1.000000
1899,8134,704TN30A-SG,704TN30A,,-1.000000,100,,NSE,1.000000
1900,13019,HAVISHA-BL,HAVISHA,,-1.000000,1,,NSE,5.000000
1901,14165,762MN35-SG,762MN35,,-1.000000,100,,NSE,1.000000
1902,17577,FISTIP2GP-MF,FISTIP2GP,,-1.000000,1,,NSE,1.000000
1903,1258,CASTROLIND-BL,CASTROLIND,,-1.000000,1,,NSE,5.000000
1904,5155,PCHFL-N9,PCHFL,,-1.000000,1,,NSE,1.000000
1905,7376,HPAL-EQ,HPAL,,-1.000000,1,,NSE,5.000000
1906,15314,745UP33-SG,745UP33,,-1.000000,100,,NSE,1.000000
1907,7791,UNIINFO-EQ,UNIINFO,,-1.000000,1,,NSE,5.000000
1908,20860,696HR40-SG,696HR40,,-1.000000,100,,NSE,1.000000
1909,13149,PVRINOX-BL,PVRINOX,,-1.000000,1,,NSE,5.000000
1910,12843,TRENT-BL,TRENT,,-1.000000,1,,NSE,5.000000
1911,14721,IBULHSGFIN-AI,IBULHSGFIN,,-1.000000,1,,NSE,1.000000
1912,31758,NTPC-N1,NTPC,,-1.000000,1,,NSE,1.000000
1913,717,SHRADHA-BL,SHRADHA,,-1.000000,1,,NSE,5.000000
1914,18482,ISFT-BL,ISFT,,-1.000000,1,,NSE,5.000000
1915,10746,NTPC-NB,NTPC,,-1.000000,1,,NSE,1.000000
1916,15269,JKIL-BL,JKIL,,-1.000000,1,,NSE,5.000000
1917,11886,787HP34-SG,787HP34,,-1.000000,100,,NSE,1.000000
1918,22152,730WB29-SG,730WB29,,-1.000000,100,,NSE,1.000000
1919,13958,766AP32-SG,766AP32,,-1.000000,100,,NSE,1.000000
1920,9560,AKSHAR-BE,AKSHAR,,-1.000000,1,,NSE,5.000000
1921,7821,715UP32-SG,715UP32,,-1.000000,100,,NSE,1.000000
1922,16940,91D210923-TB,91D210923,,-1.000000,100,,NSE,1.000000
1923,5537,693HP31-SG,693HP31,,-1.000000,100,,NSE,1.000000
1924,321,705HR40-SG,705HR40,,-1.000000,100,,NSE,1.000000
1925,7871,723GA32-SG,723GA32,,-1.000000,100,,NSE,1.000000
1926,2004,AHLADA-EQ,AHLADA,,-1.000000,1,,NSE,5.000000
1927,4964,ABSLFTTIDN-MF,ABSLFTTIDN,,-1.000000,1,,NSE,1.000000
1928,13812,FEL-BZ,FEL,,-1.000000,1,,NSE,5.000000
1929,11973,BIKAJI-BL,BIKAJI,,-1.000000,1,,NSE,5.000000
1930,14949,F13RP-MF,F13RP,,-1.000000,1,,NSE,1.000000
1931,4660,SBCL-BL,SBCL,,-1.000000,1,,NSE,5.000000
1932,3575,696AP35-SG,696AP35,,-1.000000,100,,NSE,1.000000
1933,16796,735TN33-SG,735TN33,,-1.000000,100,,NSE,1.000000
1934,21903,673KL28-SG,673KL28,,-1.000000,100,,NSE,1.000000
1935,20450,PODDARHOUS-BE,PODDARHOUS,,-1.000000,1,,NSE,5.000000
1936,17508,IBULHSGFIN-AU,IBULHSGFIN,,-1.000000,1,,NSE,1.000000
1937,4397,GULFOILLUB-BL,GULFOILLUB,,-1.000000,1,,NSE,5.000000
1938,14560,AROGRANITE-BL,AROGRANITE,,-1.000000,1,,NSE,5.000000
1939,12069,DHANBANK-BL,DHANBANK,,-1.000000,1,,NSE,5.000000
1940,5245,AAREYDRUGS-EQ,AAREYDRUGS,,-1.000000,1,,NSE,5.000000
1941,795,SGBDEC2512-GB,SGBDEC2512,,-1.000000,1,,NSE,1.000000
1942,4425,CREDITACC-BL,CREDITACC,,-1.000000,1,,NSE,5.000000
1943,24948,L&TFH-EQ,L&TFH,,-1.000000,1,,NSE,5.000000
1944,6873,75GS2034-GS,75GS2034,,-1.000000,1,,NSE,1.000000
1945,9604,772GS2049-GS,772GS2049,,-1.000000,1,,NSE,1.000000
1946,21925,695MN30-SG,695MN30,,-1.000000,100,,NSE,1.000000
1947,19700,ICICIGOLD-BL,ICICIGOLD,,-1.000000,1,,NSE,1.000000
1948,12772,SOUTHBANK-BL,SOUTHBANK,,-1.000000,1,,NSE,5.000000
1949,12734,SANGAMIND-BL,SANGAMIND,,-1.000000,1,,NSE,5.000000
1950,10866,GVPTECH-BE,GVPTECH,,-1.000000,1,,NSE,5.000000
1951,2143,704MZ33-SG,704MZ33,,-1.000000,100,,NSE,1.000000
1952,4022,GS150624C-GS,GS150624C,,-1.000000,100,,NSE,1.000000
1953,15331,QGOLDHALF-BL,QGOLDHALF,,-1.000000,1,,NSE,1.000000
1954,15319,747PN43-SG,747PN43,,-1.000000,100,,NSE,1.000000
1955,919,EIHOTEL-EQ,EIHOTEL,,-1.000000,1,,NSE,5.000000
1956,4909,IBUCCREDIT-N7,IBUCCREDIT,,-1.000000,1,,NSE,1.000000
1957,12207,APCOTEXIND-BL,APCOTEXIND,,-1.000000,1,,NSE,5.000000
1958,3701,696KL34-SG,696KL34,,-1.000000,100,,NSE,1.000000
1959,22110,719TN35-SG,719TN35,,-1.000000,100,,NSE,1.000000
1960,14705,NAGREEKEXP-BE,NAGREEKEXP,,-1.000000,1,,NSE,5.000000
1961,14445,NAHARPOLY-EQ,NAHARPOLY,,-1.000000,1,,NSE,5.000000
1962,10925,GODREJIND-EQ,GODREJIND,,-1.000000,1,,NSE,5.000000
1963,12462,IFCI-BL,IFCI,,-1.000000,1,,NSE,5.000000
1964,11161,756WB42-SG,756WB42,,-1.000000,100,,NSE,1.000000
1965,9345,745AP37-SG,745AP37,,-1.000000,100,,NSE,1.000000
1966,14435,JKTYRE-EQ,JKTYRE,,-1.000000,1,,NSE,5.000000
1967,22740,MON100-BL,MON100,,-1.000000,1,,NSE,1.000000
1968,12564,LUMAXIND-BL,LUMAXIND,,-1.000000,1,,NSE,5.000000
1969,1597,INGERRAND-EQ,INGERRAND,,-1.000000,1,,NSE,5.000000
1970,16677,182D071223-TB,182D071223,,-1.000000,100,,NSE,1.000000
1971,11684,IMPEXFERRO-BE,IMPEXFERRO,,-1.000000,1,,NSE,5.000000
1972,16998,739KL52-SG,739KL52,,-1.000000,100,,NSE,1.000000
1973,2683,727MZ33-SG,727MZ33,,-1.000000,100,,NSE,1.000000
1974,18321,LGBBROSLTD-EQ,LGBBROSLTD,,-1.000000,1,,NSE,5.000000
1975,1009,68JK35-SG,68JK35,,-1.000000,100,,NSE,1.000000
1976,6451,SHUBHLAXMI-SM,SHUBHLAXMI,,-1.000000,1000,,NSE,5.000000
1977,21157,ERIS-BL,ERIS,,-1.000000,1,,NSE,5.000000
1978,930,ORCHPHARMA-BL,ORCHPHARMA,,-1.000000,1,,NSE,5.000000
1979,4481,AARTIDRUGS-EQ,AARTIDRUGS,,-1.000000,1,,NSE,5.000000
1980,9522,SFMP1GR-MF,SFMP1GR,,-1.000000,1,,NSE,1.000000
1981,17691,VIJIFIN-EQ,VIJIFIN,,-1.000000,1,,NSE,5.000000
1982,11313,BALAXI-BL,BALAXI,,-1.000000,1,,NSE,5.000000
1983,291,69PY29-SG,69PY29,,-1.000000,100,,NSE,1.000000
1984,12286,SFMP71GD-MF,SFMP71GD,,-1.000000,1,,NSE,1.000000
1985,12251,BEL-BL,BEL,,-1.000000,1,,NSE,5.000000
1986,5031,TCFSL-NC,TCFSL,,-1.000000,1,,NSE,1.000000
1987,15212,PPAP-BL,PPAP,,-1.000000,1,,NSE,5.000000
1988,13572,MANUGRAPH-EQ,MANUGRAPH,,-1.000000,1,,NSE,5.000000
1989,8329,717KL32-SG,717KL32,,-1.000000,100,,NSE,1.000000
1990,12018,SUZLON-EQ,SUZLON,,-1.000000,1,,NSE,5.000000
1991,17636,YCCL-ST,YCCL,,-1.000000,3000,,NSE,5.000000
1992,2033,IRFC-BL,IRFC,,-1.000000,1,,NSE,5.000000
1993,5589,VIJAYA-BL,VIJAYA,,-1.000000,1,,NSE,5.000000
1994,8455,H1861D46RG-MF,H1861D46RG,,-1.000000,1,,NSE,1.000000
1995,18042,ADVENZYMES-BL,ADVENZYMES,,-1.000000,1,,NSE,5.000000
1996,20645,JINDWORLD-BL,JINDWORLD,,-1.000000,1,,NSE,5.000000
1997,30128,IBULHSGFIN-BL,IBULHSGFIN,,-1.000000,1,,NSE,5.000000
1998,6446,ICICICONSU-EQ,ICICICONSU,,-1.000000,1,,NSE,1.000000
1999,16094,91D240823-TB,91D240823,,-1.000000,100,,NSE,1.000000
2000,7048,HESTERBIO-EQ,HESTERBIO,,-1.000000,1,,NSE,5.000000
2001,12774,SPLIL-BL,SPLIL,,-1.000000,1,,NSE,5.000000
2002,20963,8AR30-SG,8AR30,,-1.000000,100,,NSE,1.000000
2003,22119,705TN26-SG,705TN26,,-1.000000,100,,NSE,1.000000
2004,10325,SKP-SM,SKP,,-1.000000,1000,,NSE,5.000000
2005,2820,ARVEE-BE,ARVEE,,-1.000000,1,,NSE,5.000000
2006,958,ESCORTS-EQ,ESCORTS,,-1.000000,1,,NSE,5.000000
2007,18561,716GS2050-GS,716GS2050,,-1.000000,1,,NSE,1.000000
2008,14566,ZENITHSTL-BE,ZENITHSTL,,-1.000000,1,,NSE,5.000000
2009,8548,H1162D46RD-MF,H1162D46RD,,-1.000000,1,,NSE,1.000000
2010,7044,694JK36-SG,694JK36,,-1.000000,100,,NSE,1.000000
2011,12540,KESORAMIND-BL,KESORAMIND,,-1.000000,1,,NSE,5.000000
2012,15242,BIRLAMONEY-BL,BIRLAMONEY,,-1.000000,1,,NSE,5.000000
2013,15139,KAUSHALYA-BL,KAUSHALYA,,-1.000000,1,,NSE,5.000000
2014,22163,718CG30-SG,718CG30,,-1.000000,100,,NSE,1.000000
2015,5881,685AS31A-SG,685AS31A,,-1.000000,100,,NSE,1.000000
2016,11873,787MZ36-SG,787MZ36,,-1.000000,100,,NSE,1.000000
2017,8887,TNIDETF-BL,TNIDETF,,-1.000000,1,,NSE,1.000000
2018,2079,685RJ31-SG,685RJ31,,-1.000000,100,,NSE,1.000000
2019,13248,764WB32-SG,764WB32,,-1.000000,100,,NSE,1.000000
2020,20880,PSPPROJECT-BL,PSPPROJECT,,-1.000000,1,,NSE,5.000000
2021,14522,NHAI-ND,NHAI,,-1.000000,1,,NSE,1.000000
2022,10760,HIGHWAYS-BL,HIGHWAYS,,-1.000000,1,,NSE,1.000000
2023,10512,KOTAKCONS-EQ,KOTAKCONS,,-1.000000,1,,NSE,1.000000
2024,1510,MOGSEC-BL,MOGSEC,,-1.000000,1,,NSE,1.000000
2025,14819,773MH32-SG,773MH32,,-1.000000,100,,NSE,1.000000
2026,17102,752AP39-SG,752AP39,,-1.000000,100,,NSE,1.000000
2027,12281,ZYDUSLIFE-BL,ZYDUSLIFE,,-1.000000,1,,NSE,5.000000
2028,437,691NL30-SG,691NL30,,-1.000000,100,,NSE,1.000000
2029,17729,VCL-RE-BL,VCL-RE,,-1.000000,1,,NSE,5.000000
2030,2609,LEMONTREE-BL,LEMONTREE,,-1.000000,1,,NSE,5.000000
2031,5078,627RJ26-SG,627RJ26,,-1.000000,100,,NSE,1.000000
2032,3697,704JK36-SG,704JK36,,-1.000000,100,,NSE,1.000000
2033,6043,EIFFL-BL,EIFFL,,-1.000000,1,,NSE,5.000000
2034,3513,694AP37-SG,694AP37,,-1.000000,100,,NSE,1.000000
2035,11676,774HR29-SG,774HR29,,-1.000000,100,,NSE,1.000000
2036,11322,IBULHSGFIN-YW,IBULHSGFIN,,-1.000000,1,,NSE,1.000000
2037,4344,PUNJABCHEM-EQ,PUNJABCHEM,,-1.000000,1,,NSE,5.000000
2038,847,SMVD-SM,SMVD,,-1.000000,4040,,NSE,5.000000
2039,1756,JINDALPOLY-EQ,JINDALPOLY,,-1.000000,1,,NSE,5.000000
2040,31234,SCHNEIDER-EQ,SCHNEIDER,,-1.000000,1,,NSE,5.000000
2041,22263,649TS50-SG,649TS50,,-1.000000,100,,NSE,1.000000
2042,18662,MARATHON-BL,MARATHON,,-1.000000,1,,NSE,5.000000
2043,12919,SHRIRAMFIN-Z5,SHRIRAMFIN,,-1.000000,1,,NSE,1.000000
2044,7672,IMAGICAA-EQ,IMAGICAA,,-1.000000,1,,NSE,5.000000
2045,5004,715AP37-SG,715AP37,,-1.000000,100,,NSE,1.000000
2046,15235,IBUCCREDIT-NU,IBUCCREDIT,,-1.000000,1,,NSE,1.000000
2047,427,681MH28-SG,681MH28,,-1.000000,100,,NSE,1.000000
2048,12708,RAYMOND-BL,RAYMOND,,-1.000000,1,,NSE,5.000000
2049,13913,757MH31-SG,757MH31,,-1.000000,100,,NSE,1.000000
2050,2144,BDL-EQ,BDL,,-1.000000,1,,NSE,5.000000
2051,12817,TATAMOTORS-BL,TATAMOTORS,,-1.000000,1,,NSE,5.000000
2052,14968,182D051023-TB,182D051023,,-1.000000,100,,NSE,1.000000
2053,11823,IBULHSGFIN-ZC,IBULHSGFIN,,-1.000000,1,,NSE,1.000000
2054,13946,UTIRAP35P3-MF,UTIRAP35P3,,-1.000000,1,,NSE,1.000000
2055,22200,699JH30-SG,699JH30,,-1.000000,100,,NSE,1.000000
2056,874,ASTRON-EQ,ASTRON,,-1.000000,1,,NSE,5.000000
2057,14423,LAOPALA-EQ,LAOPALA,,-1.000000,1,,NSE,5.000000
2058,10469,POWERMECH-BL,POWERMECH,,-1.000000,1,,NSE,5.000000
2059,342,CAMS-EQ,CAMS,,-1.000000,1,,NSE,5.000000
2060,10201,ICICI-M1,ICICI,,-1.000000,1,,NSE,1.000000
2061,19447,CAPTRUST-EQ,CAPTRUST,,-1.000000,1,,NSE,5.000000
2062,6385,CCHHL-EQ,CCHHL,,-1.000000,1,,NSE,5.000000
2063,17259,ALBERTDAVD-BL,ALBERTDAVD,,-1.000000,1,,NSE,5.000000
2064,6054,CYBERTECH-BE,CYBERTECH,,-1.000000,1,,NSE,5.000000
2065,9680,SOUTHWEST-BL,SOUTHWEST,,-1.000000,1,,NSE,5.000000
2066,10632,HDFCNEXT50-BL,HDFCNEXT50,,-1.000000,1,,NSE,1.000000
2067,7691,712AS32-SG,712AS32,,-1.000000,100,,NSE,1.000000
2068,18862,SGBAPR28I-GB,SGBAPR28I,,-1.000000,1,,NSE,1.000000
2069,4942,IBUCCREDIT-ND,IBUCCREDIT,,-1.000000,1,,NSE,1.000000
2070,22053,68RJ24-SG,68RJ24,,-1.000000,100,,NSE,1.000000
2071,10501,H1158D46DQ-MF,H1158D46DQ,,-1.000000,1,,NSE,1.000000
2072,14973,729GR2033-GS,729GR2033,,-1.000000,1,,NSE,1.000000
2073,12289,739ML26-SG,739ML26,,-1.000000,100,,NSE,1.000000
2074,14552,PHOENIXLTD-EQ,PHOENIXLTD,,-1.000000,1,,NSE,5.000000
2075,9314,STARTECK-BE,STARTECK,,-1.000000,1,,NSE,5.000000
2076,8585,NLCINDIA-EQ,NLCINDIA,,-1.000000,1,,NSE,5.000000
